name,destination,seller,price_in_eur,weight,Strain,Type,Rating_weed,Effects,Flavor,Description,weed,hash,source,origin,items_sold,Rating_seller
*HYDROPONIC* 7 gram Buds Weed Marijuana,Australia,ozconnection,50.05,7.0g,herojuana,indica,4.4,"Relaxed,Sleepy,Happy,Hungry,Euphoric","Earthy,Spicy/Herbal,Woody","Originally bred by Woodhorse Seeds, Herijuana is a combination of the highly regarded Humboldt County Afghan indica called Petrolia Headstash and an outdoor hybrid from Kentucky known only as the “Killer New Haven” strain. This combo was worked by breeders for 15 generations to create an inbred line (IBL), meaning that most of the seeds will grow into plants that are nearly identical. Herijuana produces large dense flowers on an open, stretchy plant, with aromas and flavors ranging from spicy earth and sandalwood to hashy fruit. THC levels have been measured at over 25%, and the high provides a heavy, almost numbing feeling. ",1,0,Elysium,,,
*HYDROPONIC* 28 gram Buds Weed Marijuana,Australia,ozconnection,131.95000000000002,28.0g,herojuana,indica,4.4,"Relaxed,Sleepy,Happy,Hungry,Euphoric","Earthy,Spicy/Herbal,Woody","Originally bred by Woodhorse Seeds, Herijuana is a combination of the highly regarded Humboldt County Afghan indica called Petrolia Headstash and an outdoor hybrid from Kentucky known only as the “Killer New Haven” strain. This combo was worked by breeders for 15 generations to create an inbred line (IBL), meaning that most of the seeds will grow into plants that are nearly identical. Herijuana produces large dense flowers on an open, stretchy plant, with aromas and flavors ranging from spicy earth and sandalwood to hashy fruit. THC levels have been measured at over 25%, and the high provides a heavy, almost numbing feeling. ",1,0,Elysium,,,
448g / 1 pound Citrus Glue AAA+,Australia,cannagreen,1228.5,448.0g,cirrus,sativa,5.0,"Uplifted,Happy,Talkative,Euphoric,Creative","Diesel,Menthol,Grape","Cirrus by Oregon Cannabis Authority is a high-potency Candyland phenotype. This heady sativa-dominant strain has been known to achieve a THC percentage north of 26% and emits ripe, fuel-like overtones underpinned by musky earth. Cirrus’s buds are decorated in golden hairs and glittering trichomes, exhibiting hints of purple that speak to the strain’s Granddaddy Purple lineage. Anticipate a relaxed body buzz that helps center and focus the mind while reducing pain and gently enhancing mood. Its clear-headed buzz and kind physical effects make it an ideal companion throughout the day in the right dosage.   ",1,0,Elysium,,,
224g / half pound Citrus Glue AAA+,Australia,cannagreen,627.9,224.0g,cirrus,sativa,5.0,"Uplifted,Happy,Talkative,Euphoric,Creative","Diesel,Menthol,Grape","Cirrus by Oregon Cannabis Authority is a high-potency Candyland phenotype. This heady sativa-dominant strain has been known to achieve a THC percentage north of 26% and emits ripe, fuel-like overtones underpinned by musky earth. Cirrus’s buds are decorated in golden hairs and glittering trichomes, exhibiting hints of purple that speak to the strain’s Granddaddy Purple lineage. Anticipate a relaxed body buzz that helps center and focus the mind while reducing pain and gently enhancing mood. Its clear-headed buzz and kind physical effects make it an ideal companion throughout the day in the right dosage.   ",1,0,Elysium,,,
448g / 1 pound  Blue Hawaiian AAA+,Australia,cannagreen,1092.0,448.0g,hawaiian,sativa,4.2,"Uplifted,Relaxed,Euphoric,Talkative,Giggly","Sweet,Tropical,Citrus","Hawaiian is a mostly sativa hybrid that will give you a happy, vacation feeling. Creative but not so focused, this bud is great for a relaxing day. These light green buds have a sweet smell and taste that is not super potent but will bring to mind fresh tropical fruit.",1,0,Elysium,,,
448g / 1 pound Candy Kush AAA+,Australia,cannagreen,1092.0,448.0g,kandy-kush,hybrid,4.3,"Happy,Relaxed,Uplifted,Euphoric,Hungry","Sweet,Citrus,Lemon","Kandy Kush is a favorite of DNA Genetics’ Reserva Privada line that combines two California classics, OG Kush (thought to be the “Christopher Wallace” cut) and Trainwreck, to make a tasty indica-dominant hybrid (although sativa phenotypes displaying more of the Trainwreck structure have been noted).  Like the name suggests, the flavor is sweet like candy with a strong lemon-Kush scent.  Very popular with medicinal growers, Kandy Kush provides a potent indica high with pronounced pain relief.",1,0,Elysium,,,
224g / half pound Candy Kush AAA+,Australia,cannagreen,591.5,224.0g,kandy-kush,hybrid,4.3,"Happy,Relaxed,Uplifted,Euphoric,Hungry","Sweet,Citrus,Lemon","Kandy Kush is a favorite of DNA Genetics’ Reserva Privada line that combines two California classics, OG Kush (thought to be the “Christopher Wallace” cut) and Trainwreck, to make a tasty indica-dominant hybrid (although sativa phenotypes displaying more of the Trainwreck structure have been noted).  Like the name suggests, the flavor is sweet like candy with a strong lemon-Kush scent.  Very popular with medicinal growers, Kandy Kush provides a potent indica high with pronounced pain relief.",1,0,Elysium,,,
448g / 1 pound Animal Cookies AAA++,Australia,cannagreen,1137.5,448.0g,animal-cookies,hybrid,4.5,"Relaxed,Happy,Euphoric,Creative,Uplifted","Earthy,Sweet,Pungent","Animal Cookies is the child of the legendary hybrid marijuana strains Girl Scout Cookies and Fire OG. This clone-only strain flowers in 9-10 weeks, and grows into dense, frosty green buds tipped with purple. True to its name, Animal Cookies has a sweet, sour aroma with heavy full-body effects that will impress any veteran consumer. This potent medicine might be overkill for mild symptoms, but its ability to obliterate severe pain and insomnia is unprecedented. ",1,0,Elysium,,,
224g / half pound Animal Cookies AAA++,Australia,cannagreen,637.0,224.0g,animal-cookies,hybrid,4.5,"Relaxed,Happy,Euphoric,Creative,Uplifted","Earthy,Sweet,Pungent","Animal Cookies is the child of the legendary hybrid marijuana strains Girl Scout Cookies and Fire OG. This clone-only strain flowers in 9-10 weeks, and grows into dense, frosty green buds tipped with purple. True to its name, Animal Cookies has a sweet, sour aroma with heavy full-body effects that will impress any veteran consumer. This potent medicine might be overkill for mild symptoms, but its ability to obliterate severe pain and insomnia is unprecedented. ",1,0,Elysium,,,
1000g Da Vinci Hash,Australia,cannagreen,2821.0,1000.0g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",1,0,Elysium,,,
500g Da Vinci Hash,Canada,cannagreen,1547.0,500.0g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",1,0,Elysium,,,
250g Da Vinci Hash,Canada,cannagreen,864.5,250.0g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",1,0,Elysium,,,
1000g Nirvana Hash,Canada,cannagreen,2821.0,1000.0g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",1,0,Elysium,,,
500g Nirvana Hash,Canada,cannagreen,1547.0,500.0g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",1,0,Elysium,,,
250g Nirvana Hash,Canada,cannagreen,864.5,250.0g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",1,0,Elysium,,,
*HYDROPONIC* 14 gram Buds Weed Marijuana,Canada,ozconnection,81.9,14.0g,herojuana,indica,4.4,"Relaxed,Sleepy,Happy,Hungry,Euphoric","Earthy,Spicy/Herbal,Woody","Originally bred by Woodhorse Seeds, Herijuana is a combination of the highly regarded Humboldt County Afghan indica called Petrolia Headstash and an outdoor hybrid from Kentucky known only as the “Killer New Haven” strain. This combo was worked by breeders for 15 generations to create an inbred line (IBL), meaning that most of the seeds will grow into plants that are nearly identical. Herijuana produces large dense flowers on an open, stretchy plant, with aromas and flavors ranging from spicy earth and sandalwood to hashy fruit. THC levels have been measured at over 25%, and the high provides a heavy, almost numbing feeling. ",1,0,Elysium,,,
Small bud/leftoffs/shake 7-56g,UnitedKingdom,NextGeneration,15.47,7g,haze,sativa,4.2,"Uplifted,Happy,Creative,Tingly,Relaxed","Earthy,Pungent,Sweet","The illustrious Haze sativa first took root in Santa Cruz, California during the 1960s where long growing seasons accommodated her lengthy flowering cycle. Since then, Haze has become the proud parent of countless hybrids around the globe, passing on its genetics from Colombia, Mexico, Thailand, and South India. Although Haze cultivators must wait patiently for Haze flowers to reach full maturation, few strains can match the high-energy, creative buzz provided by this sativa staple. Haze's aroma is typically characterized by a spicy scent accented by hints of citrus and earthy sweetness. ",1,0,Elysium,,,
Stardawg 3.5-56g,UnitedKingdom,NextGeneration,15.015,3.5g,stardawg,hybrid,4.5,"Happy,Relaxed,Uplifted,Euphoric,Talkative","Diesel,Pungent,Earthy","Stardawg, possibly named after the bright, sparkling crystal trichomes that blanket the strain like stars, is a hybrid cross between Chemdawg 4 and Tres Dawg. Earthy pine with sour notes of diesel color Stardawg, whose uplifting effects may help patients treating stress, fatigue, and anxiety disorders. Stardawg flowers in 67 days indoors with moderate yields. ",1,0,Elysium,,,
Amnesia Haze AMSTERDAM IMPORT 3.5-56g,UnitedKingdom,NextGeneration,15.015,3.5g,amnesia,sativa,4.3,"Happy,Euphoric,Energetic,Creative,Uplifted","Earthy,Sweet,Skunk","Amnesia is typically a sativa-dominant cannabis strain with some variation between breeders. Skunk, Cinderella 99, and Jack Herer are some of Amnesia’s genetic forerunners, passing on uplifting, creative, and euphoric effects ideal for treating mood disorders. Growers should expect a 9-10 week flowering period with moderate yields. This strain normally has a high THC and low CBD profile and produces intense psychotropic effects that new consumers should be wary of. ",1,0,Elysium,,,
Britscotti 3.5-56g,UnitedKingdom,NextGeneration,33.67,3.5g,bsc,hybrid,4.5,"Relaxed,Happy,Hungry,Euphoric,Giggly","Earthy,Pungent,Sweet","BSC is a hybrid cannabis strain that follows in the footsteps of its Girl Scout Cookies parent, but named for the youthful scouting group's male equivalant. With potent effects that hug the mind and body in tranquil euphoria BSC introduces deep, heavy relaxation throughout the body, but not before making your head reel with calm and happy thoughts. The cerebral buzz tapers down into a foggy daze that helps you abandon worries and slide into a low-key afternoon or a restful night’s sleep. Putting your nose in a jar of BSC isn’t altogether unlike stealing a smell from the cookie jar in your kitchen as sweet, earthy aromas burst forth with subtle notes of woody pine.",1,0,Elysium,,,
10G PURPLEKUSH,UnitedKingdom,WeedShopHulk,98.7077,10.0g,purple-kush,indica,4.3,"Relaxed,Sleepy,Happy,Euphoric,Hungry","Earthy,Sweet,Grape","Purple Kush is a pure indica strain that emerged from the Oakland area of California as the result of a Hindu Kush and Purple Afghani cross. Its aroma is subtle and earthy with sweet overtones typical of Kush varieties. Blissful, long-lasting euphoria blankets the mind while physical relaxation rids the body of pain, sleeplessness, and stress. Purple Kush will grow wide rather than tall, and will be ready for harvest following an 8 week flowering time.",1,0,Elysium,,,
5G PURPLEKUSH,UnitedKingdom,WeedShopHulk,54.8093,5.0g,purple-kush,indica,4.3,"Relaxed,Sleepy,Happy,Euphoric,Hungry","Earthy,Sweet,Grape","Purple Kush is a pure indica strain that emerged from the Oakland area of California as the result of a Hindu Kush and Purple Afghani cross. Its aroma is subtle and earthy with sweet overtones typical of Kush varieties. Blissful, long-lasting euphoria blankets the mind while physical relaxation rids the body of pain, sleeplessness, and stress. Purple Kush will grow wide rather than tall, and will be ready for harvest following an 8 week flowering time.",1,0,Elysium,,,
